ts,date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
1556317549,26-Apr-19, 15:25:49 ,20421,35629,40409,39674,1,password
1556317550,26-Apr-19, 15:25:50 ,20421,35629,40409,39674,1,password
1556317554,26-Apr-19, 15:25:54 ,20421,35629,40409,39674,1,password
1556317555,26-Apr-19, 15:25:55 ,20421,35629,40409,39674,1,password
1556317559,26-Apr-19, 15:25:59 ,53641,18527,25164,1365,1,password
1556317560,26-Apr-19, 15:26:00 ,53641,18527,25164,1365,1,password
1556317564,26-Apr-19, 15:26:04 ,53641,18527,25164,1365,1,password
1556317565,26-Apr-19, 15:26:05 ,53641,18527,25164,1365,1,password
1556317569,26-Apr-19, 15:26:09 ,12604,38578,16402,45417,1,password
1556317570,26-Apr-19, 15:26:10 ,12604,38578,16402,45417,1,password
1556317580,26-Apr-19, 15:26:20 ,6023,28869,49472,29473,1,password
1556317584,26-Apr-19, 15:26:24 ,6023,28869,49472,29473,1,password
1556317585,26-Apr-19, 15:26:25 ,6023,28869,49472,29473,1,password
1556317589,26-Apr-19, 15:26:29 ,4502,12349,65523,33942,1,password
1556317590,26-Apr-19, 15:26:30 ,4502,12349,65523,33942,1,password
1556317594,26-Apr-19, 15:26:34 ,4502,12349,65523,33942,1,password
1556317595,26-Apr-19, 15:26:35 ,4502,12349,65523,33942,1,password
1556317599,26-Apr-19, 15:26:39 ,38895,64617,38735,32841,1,password
1556317600,26-Apr-19, 15:26:40 ,38895,64617,38735,32841,1,password
1556317604,26-Apr-19, 15:26:44 ,38895,64617,38735,32841,1,password
1556317605,26-Apr-19, 15:26:45 ,38895,64617,38735,32841,1,password
1556317609,26-Apr-19, 15:26:49 ,36285,47923,13068,5731,1,password
1556317610,26-Apr-19, 15:26:50 ,36285,47923,13068,5731,1,password
1556317614,26-Apr-19, 15:26:54 ,36285,47923,13068,5731,1,password
1556317615,26-Apr-19, 15:26:55 ,36285,47923,13068,5731,1,password
1556317619,26-Apr-19, 15:26:59 ,46747,11782,9899,25565,1,password
1556317620,26-Apr-19, 15:27:00 ,46747,11782,9899,25565,1,password
1556317624,26-Apr-19, 15:27:04 ,46747,11782,9899,25565,1,password
1556317625,26-Apr-19, 15:27:05 ,46747,11782,9899,25565,1,password
1556317629,26-Apr-19, 15:27:09 ,52312,11214,50967,36674,1,password
1556317630,26-Apr-19, 15:27:10 ,52312,11214,50967,36674,1,password
1556317635,26-Apr-19, 15:27:15 ,52312,11214,50967,36674,1,password
1556317639,26-Apr-19, 15:27:19 ,27150,50595,28441,9464,1,password
1556317640,26-Apr-19, 15:27:20 ,27150,50595,28441,9464,1,password
1556317644,26-Apr-19, 15:27:24 ,27150,50595,28441,9464,1,password
1556317645,26-Apr-19, 15:27:25 ,27150,50595,28441,9464,1,password
1556317649,26-Apr-19, 15:27:29 ,59407,62680,8458,6874,1,password
1556317650,26-Apr-19, 15:27:30 ,59407,62680,8458,6874,1,password
1556317654,26-Apr-19, 15:27:34 ,59407,62680,8458,6874,1,password
1556317659,26-Apr-19, 15:27:39 ,1705,33224,33747,4575,1,password
1556317660,26-Apr-19, 15:27:40 ,1705,33224,33747,4575,1,password
1556317664,26-Apr-19, 15:27:44 ,1705,33224,33747,4575,1,password
1556317665,26-Apr-19, 15:27:45 ,1705,33224,33747,4575,1,password
1556317669,26-Apr-19, 15:27:49 ,12459,36903,53185,5037,1,password
1556317670,26-Apr-19, 15:27:50 ,12459,36903,53185,5037,1,password
1556317674,26-Apr-19, 15:27:54 ,12459,36903,53185,5037,1,password
1556317675,26-Apr-19, 15:27:55 ,12459,36903,53185,5037,1,password
1556317679,26-Apr-19, 15:27:59 ,37490,3388,12608,21384,1,password
1556317680,26-Apr-19, 15:28:00 ,37490,3388,12608,21384,1,password
1556317684,26-Apr-19, 15:28:04 ,37490,3388,12608,21384,1,password
1556317685,26-Apr-19, 15:28:05 ,37490,3388,12608,21384,1,password
1556317689,26-Apr-19, 15:28:09 ,22417,2510,50055,11938,1,password
1556317690,26-Apr-19, 15:28:10 ,22417,2510,50055,11938,1,password
1556317699,26-Apr-19, 15:28:19 ,11178,35104,60727,1849,1,password
1556317700,26-Apr-19, 15:28:20 ,11178,35104,60727,1849,1,password
1556317704,26-Apr-19, 15:28:24 ,11178,35104,60727,1849,1,password
1556317705,26-Apr-19, 15:28:25 ,11178,35104,60727,1849,1,password
1556317709,26-Apr-19, 15:28:29 ,51962,2339,20235,34617,1,password
1556317710,26-Apr-19, 15:28:30 ,51962,2339,20235,34617,1,password
1556317714,26-Apr-19, 15:28:34 ,51962,2339,20235,34617,1,password
1556317715,26-Apr-19, 15:28:35 ,51962,2339,20235,34617,1,password
1556317719,26-Apr-19, 15:28:39 ,41298,29702,466,9932,1,password
1556317720,26-Apr-19, 15:28:40 ,41298,29702,466,9932,1,password
1556317724,26-Apr-19, 15:28:44 ,41298,29702,466,9932,1,password
1556317725,26-Apr-19, 15:28:45 ,41298,29702,466,9932,1,password
1556317729,26-Apr-19, 15:28:49 ,42742,59059,2953,19094,1,password
1556317730,26-Apr-19, 15:28:50 ,42742,59059,2953,19094,1,password
1556317734,26-Apr-19, 15:28:54 ,42742,59059,2953,19094,1,password
1556317735,26-Apr-19, 15:28:55 ,42742,59059,2953,19094,1,password
1556317739,26-Apr-19, 15:28:59 ,36213,20335,58293,41194,1,password
1556317740,26-Apr-19, 15:29:00 ,36213,20335,58293,41194,1,password
1556317744,26-Apr-19, 15:29:04 ,36213,20335,58293,41194,1,password
1556317745,26-Apr-19, 15:29:05 ,36213,20335,58293,41194,1,password
1556317749,26-Apr-19, 15:29:09 ,45998,46862,23986,61712,1,password
1556317750,26-Apr-19, 15:29:10 ,45998,46862,23986,61712,1,password
1556317759,26-Apr-19, 15:29:19 ,64684,32680,60813,39519,1,password
1556317760,26-Apr-19, 15:29:20 ,64684,32680,60813,39519,1,password
1556317764,26-Apr-19, 15:29:24 ,64684,32680,60813,39519,1,password
1556317765,26-Apr-19, 15:29:25 ,64684,32680,60813,39519,1,password
1556317770,26-Apr-19, 15:29:30 ,24241,29152,59057,64720,1,password
1556317774,26-Apr-19, 15:29:34 ,24241,29152,59057,64720,1,password
1556317775,26-Apr-19, 15:29:35 ,24241,29152,59057,64720,1,password
1556317779,26-Apr-19, 15:29:39 ,33793,35962,4611,18280,1,password
1556317780,26-Apr-19, 15:29:40 ,33793,35962,4611,18280,1,password
1556317784,26-Apr-19, 15:29:44 ,33793,35962,4611,18280,1,password
1556317785,26-Apr-19, 15:29:45 ,33793,35962,4611,18280,1,password
1556317789,26-Apr-19, 15:29:49 ,38411,19770,36633,62845,1,password
1556317790,26-Apr-19, 15:29:50 ,38411,19770,36633,62845,1,password
1556317794,26-Apr-19, 15:29:54 ,38411,19770,36633,62845,1,password
1556317795,26-Apr-19, 15:29:55 ,38411,19770,36633,62845,1,password
1556317799,26-Apr-19, 15:29:59 ,43016,33054,11396,42514,1,password
1556317800,26-Apr-19, 15:30:00 ,43016,33054,11396,42514,1,password
1556317804,26-Apr-19, 15:30:04 ,43016,33054,11396,42514,1,password
1556317805,26-Apr-19, 15:30:05 ,43016,33054,11396,42514,1,password
1556317809,26-Apr-19, 15:30:09 ,52077,27280,29679,25850,1,password
1556317810,26-Apr-19, 15:30:10 ,52077,27280,29679,25850,1,password
1556317819,26-Apr-19, 15:30:19 ,21059,1687,45326,31944,1,password
1556317820,26-Apr-19, 15:30:20 ,21059,1687,45326,31944,1,password
1556317824,26-Apr-19, 15:30:24 ,21059,1687,45326,31944,1,password
1556317825,26-Apr-19, 15:30:25 ,21059,1687,45326,31944,1,password
1556317829,26-Apr-19, 15:30:29 ,4646,37562,2619,28470,1,password
1556317830,26-Apr-19, 15:30:30 ,4646,37562,2619,28470,1,password
1556317834,26-Apr-19, 15:30:34 ,4646,37562,2619,28470,1,password
1556317835,26-Apr-19, 15:30:35 ,4646,37562,2619,28470,1,password
1556317839,26-Apr-19, 15:30:39 ,60875,7309,41903,62541,1,password
1556317840,26-Apr-19, 15:30:40 ,60875,7309,41903,62541,1,password
1556317844,26-Apr-19, 15:30:44 ,60875,7309,41903,62541,1,password
1556317845,26-Apr-19, 15:30:45 ,60875,7309,41903,62541,1,password
1556317849,26-Apr-19, 15:30:49 ,24843,718,21412,24073,1,password
1556317850,26-Apr-19, 15:30:50 ,24843,718,21412,24073,1,password
1556317854,26-Apr-19, 15:30:54 ,24843,718,21412,24073,1,password
1556317855,26-Apr-19, 15:30:55 ,24843,718,21412,24073,1,password
1556317859,26-Apr-19, 15:30:59 ,48077,24768,28113,31600,1,password
1556317860,26-Apr-19, 15:31:00 ,48077,24768,28113,31600,1,password
1556317864,26-Apr-19, 15:31:04 ,48077,24768,28113,31600,1,password
1556317865,26-Apr-19, 15:31:05 ,48077,24768,28113,31600,1,password
1556317869,26-Apr-19, 15:31:09 ,6742,39564,4521,43280,1,password
1556317870,26-Apr-19, 15:31:10 ,6742,39564,4521,43280,1,password
1556317879,26-Apr-19, 15:31:19 ,28569,64164,12435,29923,1,password
1556317880,26-Apr-19, 15:31:20 ,28569,64164,12435,29923,1,password
1556317884,26-Apr-19, 15:31:24 ,28569,64164,12435,29923,1,password
1556317889,26-Apr-19, 15:31:29 ,43866,13199,38832,50883,1,password
1556317890,26-Apr-19, 15:31:30 ,43866,13199,38832,50883,1,password
1556317894,26-Apr-19, 15:31:34 ,43866,13199,38832,50883,1,password
1556317895,26-Apr-19, 15:31:35 ,43866,13199,38832,50883,1,password
1556317899,26-Apr-19, 15:31:39 ,25814,43076,30503,36013,1,password
1556317900,26-Apr-19, 15:31:40 ,25814,43076,30503,36013,1,password
1556317904,26-Apr-19, 15:31:44 ,25814,43076,30503,36013,1,password
1556317909,26-Apr-19, 15:31:49 ,42442,53438,44664,11963,1,password
1556317910,26-Apr-19, 15:31:50 ,42442,53438,44664,11963,1,password
1556317914,26-Apr-19, 15:31:54 ,42442,53438,44664,11963,1,password
1556317915,26-Apr-19, 15:31:55 ,42442,53438,44664,11963,1,password
1556329007,26-Apr-19, 18:36:47 ,31229,60577,32416,787,1,password
1556329008,26-Apr-19, 18:36:48 ,31229,60577,32416,787,1,password
1556329010,26-Apr-19, 18:36:50 ,65261,33800,29082,16999,1,password
1556329011,26-Apr-19, 18:36:51 ,65261,33800,29082,16999,1,password
1556329013,26-Apr-19, 18:36:53 ,6708,44266,3686,12185,1,password
1556329014,26-Apr-19, 18:36:54 ,6708,44266,3686,12185,1,password
1556329016,26-Apr-19, 18:36:56 ,19478,17750,43079,11310,1,password
1556329017,26-Apr-19, 18:36:57 ,19478,17750,43079,11310,1,password
1556329017,26-Apr-19, 18:36:57 ,19478,17750,43079,11310,1,password
1556329019,26-Apr-19, 18:36:59 ,26878,8745,61276,48814,1,password
1556329020,26-Apr-19, 18:37:00 ,26878,8745,61276,48814,1,password
1556329022,26-Apr-19, 18:37:02 ,35621,38353,38240,61103,1,password
1556329022,26-Apr-19, 18:37:02 ,26878,8745,61276,48814,1,password
1556329023,26-Apr-19, 18:37:03 ,35621,38353,38240,61103,1,password
1556329025,26-Apr-19, 18:37:05 ,35621,38353,38240,61103,1,password
1556329026,26-Apr-19, 18:37:06 ,25440,18451,60081,17805,1,password
1556329029,26-Apr-19, 18:37:09 ,45684,21381,23763,51641,1,password
1556329031,26-Apr-19, 18:37:11 ,45684,21381,23763,51641,1,password
1556329040,26-Apr-19, 18:37:20 ,10203,57613,306,45735,1,password
1556329041,26-Apr-19, 18:37:21 ,10203,57613,306,45735,1,password
1556329043,26-Apr-19, 18:37:23 ,58419,55418,55581,45832,1,password
1556329044,26-Apr-19, 18:37:24 ,58419,55418,55581,45832,1,password
1556329046,26-Apr-19, 18:37:26 ,31017,14709,44704,12078,1,password
1556329047,26-Apr-19, 18:37:27 ,31017,14709,44704,12078,1,password
1556329047,26-Apr-19, 18:37:27 ,31017,14709,44704,12078,1,password
1556329048,26-Apr-19, 18:37:28 ,31017,14709,44704,12078,1,password
1556329049,26-Apr-19, 18:37:29 ,30957,16681,55842,59146,1,password
1556329050,26-Apr-19, 18:37:30 ,30957,16681,55842,59146,1,password
1556329052,26-Apr-19, 18:37:32 ,30957,16681,55842,59146,1,password
1556329052,26-Apr-19, 18:37:32 ,62364,982,60228,16218,1,password
1556329053,26-Apr-19, 18:37:33 ,62364,982,60228,16218,1,password
1556329054,26-Apr-19, 18:37:34 ,62364,982,60228,16218,1,password
1556329055,26-Apr-19, 18:37:35 ,62364,982,60228,16218,1,password
1556329056,26-Apr-19, 18:37:36 ,32950,41552,31562,22013,1,password
1556329058,26-Apr-19, 18:37:38 ,32950,41552,31562,22013,1,password
1556329059,26-Apr-19, 18:37:39 ,56423,14891,58748,36653,1,password
1556329061,26-Apr-19, 18:37:41 ,56423,14891,58748,36653,1,password
1556329062,26-Apr-19, 18:37:42 ,56423,14891,58748,36653,1,password
1556329062,26-Apr-19, 18:37:42 ,64052,13019,37941,15996,1,password
1556329064,26-Apr-19, 18:37:44 ,64052,13019,37941,15996,1,password
1556329065,26-Apr-19, 18:37:45 ,64052,13019,37941,15996,1,password
1556329067,26-Apr-19, 18:37:47 ,63618,32529,27211,372,1,password
1556329067,26-Apr-19, 18:37:47 ,63618,32529,27211,372,1,password
1556329070,26-Apr-19, 18:37:50 ,4823,45881,22127,14607,1,password
1556329073,26-Apr-19, 18:37:53 ,24234,50199,51456,922,1,password
1556329074,26-Apr-19, 18:37:54 ,24234,50199,51456,922,1,password
1556329075,26-Apr-19, 18:37:55 ,24234,50199,51456,922,1,password
1556329076,26-Apr-19, 18:37:56 ,56167,9450,61932,18602,1,password
1556329077,26-Apr-19, 18:37:57 ,56167,9450,61932,18602,1,password
1556329077,26-Apr-19, 18:37:57 ,56167,9450,61932,18602,1,password
1556329079,26-Apr-19, 18:37:59 ,40010,9286,26287,30572,1,password
1556329080,26-Apr-19, 18:38:00 ,40010,9286,26287,30572,1,password
1556329082,26-Apr-19, 18:38:02 ,29743,25705,26442,16637,1,password
1556329082,26-Apr-19, 18:38:02 ,40010,9286,26287,30572,1,password
1556329083,26-Apr-19, 18:38:03 ,29743,25705,26442,16637,1,password
1556329085,26-Apr-19, 18:38:05 ,29743,25705,26442,16637,1,password
1556329086,26-Apr-19, 18:38:06 ,4555,57383,7662,23160,1,password
1556329088,26-Apr-19, 18:38:08 ,4555,57383,7662,23160,1,password
1556329089,26-Apr-19, 18:38:09 ,16559,51790,38819,54053,1,password
1556329091,26-Apr-19, 18:38:11 ,16559,51790,38819,54053,1,password
1556329098,26-Apr-19, 18:38:18 ,3176,25096,47037,50380,1,password
1556329100,26-Apr-19, 18:38:20 ,21887,65291,7935,6332,1,password
1556329101,26-Apr-19, 18:38:21 ,21887,65291,7935,6332,1,password
1556329104,26-Apr-19, 18:38:24 ,6633,4592,6481,39646,1,password
1556329106,26-Apr-19, 18:38:26 ,60024,17819,21185,37002,1,password
1556329109,26-Apr-19, 18:38:29 ,45610,46371,62464,26470,1,password
1556329112,26-Apr-19, 18:38:32 ,45610,46371,62464,26470,1,password
1556329112,26-Apr-19, 18:38:32 ,30595,60853,26411,39268,1,password
1556329113,26-Apr-19, 18:38:33 ,30595,60853,26411,39268,1,password
1556329115,26-Apr-19, 18:38:35 ,30595,60853,26411,39268,1,password
1556329116,26-Apr-19, 18:38:36 ,26377,33961,9757,61758,1,password
1556329118,26-Apr-19, 18:38:38 ,26377,33961,9757,61758,1,password
1556329119,26-Apr-19, 18:38:39 ,58346,59025,12359,17503,1,password
1556329121,26-Apr-19, 18:38:41 ,58346,59025,12359,17503,1,password
1556329122,26-Apr-19, 18:38:42 ,58346,59025,12359,17503,1,password
1556329122,26-Apr-19, 18:38:42 ,60637,23597,1681,30515,1,password
1556329124,26-Apr-19, 18:38:44 ,60637,23597,1681,30515,1,password
1556329127,26-Apr-19, 18:38:47 ,54777,37505,4415,23500,1,password
1556329127,26-Apr-19, 18:38:47 ,54777,37505,4415,23500,1,password
1556329128,26-Apr-19, 18:38:48 ,54777,37505,4415,23500,1,password
1556329130,26-Apr-19, 18:38:50 ,47687,28221,2886,35132,1,password
1556329131,26-Apr-19, 18:38:51 ,47687,28221,2886,35132,1,password
1556329133,26-Apr-19, 18:38:53 ,44925,66,58180,46884,1,password
1556329134,26-Apr-19, 18:38:54 ,44925,66,58180,46884,1,password
1556329135,26-Apr-19, 18:38:55 ,44925,66,58180,46884,1,password
1556329136,26-Apr-19, 18:38:56 ,47786,32796,44874,1860,1,password
1556329137,26-Apr-19, 18:38:57 ,47786,32796,44874,1860,1,password
1556329137,26-Apr-19, 18:38:57 ,47786,32796,44874,1860,1,password
1556329139,26-Apr-19, 18:38:59 ,53167,19866,41708,42262,1,password
1556329140,26-Apr-19, 18:39:00 ,53167,19866,41708,42262,1,password
1556329142,26-Apr-19, 18:39:02 ,53167,19866,41708,42262,1,password
1556329142,26-Apr-19, 18:39:02 ,41581,39182,47267,13728,1,password
1556329143,26-Apr-19, 18:39:03 ,41581,39182,47267,13728,1,password
1556329145,26-Apr-19, 18:39:05 ,41581,39182,47267,13728,1,password
1556329148,26-Apr-19, 18:39:08 ,58183,12044,48179,14741,1,password
1556329151,26-Apr-19, 18:39:11 ,10359,22551,54134,25241,1,password
1556329158,26-Apr-19, 18:39:18 ,48084,61542,30033,20987,1,password
1556329160,26-Apr-19, 18:39:20 ,3218,32031,37775,50512,1,password
1556329161,26-Apr-19, 18:39:21 ,3218,32031,37775,50512,1,password
1556329162,26-Apr-19, 18:39:22 ,3218,32031,37775,50512,1,password
1556329162,26-Apr-19, 18:39:22 ,40822,48379,10389,53673,1,password
1556329163,26-Apr-19, 18:39:23 ,40822,48379,10389,53673,1,password
1556329164,26-Apr-19, 18:39:24 ,40822,48379,10389,53673,1,password
1556329166,26-Apr-19, 18:39:26 ,41910,27547,339,61747,1,password
1556329167,26-Apr-19, 18:39:27 ,41910,27547,339,61747,1,password
1556329167,26-Apr-19, 18:39:27 ,41910,27547,339,61747,1,password
1556329169,26-Apr-19, 18:39:29 ,64443,14047,36844,22159,1,password
1556329170,26-Apr-19, 18:39:30 ,64443,14047,36844,22159,1,password
1556329172,26-Apr-19, 18:39:32 ,61918,18000,33129,61413,1,password
1556329172,26-Apr-19, 18:39:32 ,64443,14047,36844,22159,1,password
1556329173,26-Apr-19, 18:39:33 ,61918,18000,33129,61413,1,password
1556329175,26-Apr-19, 18:39:35 ,61918,18000,33129,61413,1,password
1556329176,26-Apr-19, 18:39:36 ,7921,46370,15830,30774,1,password
1556329178,26-Apr-19, 18:39:38 ,7921,46370,15830,30774,1,password
1556329179,26-Apr-19, 18:39:39 ,1912,48560,17432,25878,1,password
1556329180,26-Apr-19, 18:39:40 ,1912,48560,17432,25878,1,password
1556329181,26-Apr-19, 18:39:41 ,1912,48560,17432,25878,1,password
1556329182,26-Apr-19, 18:39:42 ,1912,48560,17432,25878,1,password
1556329182,26-Apr-19, 18:39:42 ,10581,18527,47098,7041,1,password
1556329184,26-Apr-19, 18:39:44 ,10581,18527,47098,7041,1,password
1556329185,26-Apr-19, 18:39:45 ,10581,18527,47098,7041,1,password
1556329187,26-Apr-19, 18:39:47 ,39439,857,48067,33680,1,password
1556329187,26-Apr-19, 18:39:47 ,39439,857,48067,33680,1,password
1556329188,26-Apr-19, 18:39:48 ,39439,857,48067,33680,1,password
1556329190,26-Apr-19, 18:39:50 ,34394,19888,50494,30523,1,password
1556329191,26-Apr-19, 18:39:51 ,34394,19888,50494,30523,1,password
1556329192,26-Apr-19, 18:39:52 ,5734,18624,9214,12604,1,password
1556329192,26-Apr-19, 18:39:52 ,34394,19888,50494,30523,1,password
1556329193,26-Apr-19, 18:39:53 ,5734,18624,9214,12604,1,password
1556329194,26-Apr-19, 18:39:54 ,5734,18624,9214,12604,1,password
1556329196,26-Apr-19, 18:39:56 ,53760,150,56617,33863,1,password
1556329197,26-Apr-19, 18:39:57 ,53760,150,56617,33863,1,password
1556329197,26-Apr-19, 18:39:57 ,53760,150,56617,33863,1,password
1556329199,26-Apr-19, 18:39:59 ,46813,9884,59251,16607,1,password
1556329200,26-Apr-19, 18:40:00 ,46813,9884,59251,16607,1,password
1556329202,26-Apr-19, 18:40:02 ,46813,9884,59251,16607,1,password
1556329202,26-Apr-19, 18:40:02 ,14165,60317,60960,10037,1,password
1556329203,26-Apr-19, 18:40:03 ,14165,60317,60960,10037,1,password
1556329206,26-Apr-19, 18:40:06 ,53794,62700,44099,7107,1,password
1556329208,26-Apr-19, 18:40:08 ,53794,62700,44099,7107,1,password
1556329209,26-Apr-19, 18:40:09 ,23875,14412,30867,50698,1,password
1556329211,26-Apr-19, 18:40:11 ,23875,14412,30867,50698,1,password
1556329217,26-Apr-19, 18:40:17 ,60076,44531,64958,35663,1,password
1556329217,26-Apr-19, 18:40:17 ,60076,44531,64958,35663,1,password
1556329218,26-Apr-19, 18:40:18 ,60076,44531,64958,35663,1,password
1556329220,26-Apr-19, 18:40:20 ,55867,13593,5659,27817,1,password
1556329221,26-Apr-19, 18:40:21 ,55867,13593,5659,27817,1,password
1556329223,26-Apr-19, 18:40:23 ,1844,24986,4792,21743,1,password
1556329224,26-Apr-19, 18:40:24 ,1844,24986,4792,21743,1,password
1556329226,26-Apr-19, 18:40:26 ,47209,39456,44628,18320,1,password
1556329227,26-Apr-19, 18:40:27 ,47209,39456,44628,18320,1,password
1556329227,26-Apr-19, 18:40:27 ,47209,39456,44628,18320,1,password
1556329229,26-Apr-19, 18:40:29 ,63647,17620,4939,38675,1,password
1556329230,26-Apr-19, 18:40:30 ,63647,17620,4939,38675,1,password
1556329232,26-Apr-19, 18:40:32 ,63647,17620,4939,38675,1,password
1556329232,26-Apr-19, 18:40:32 ,34742,35978,63267,17526,1,password
1556329233,26-Apr-19, 18:40:33 ,34742,35978,63267,17526,1,password
1556329235,26-Apr-19, 18:40:35 ,34742,35978,63267,17526,1,password
1556329236,26-Apr-19, 18:40:36 ,34989,22526,15444,29855,1,password
1556329238,26-Apr-19, 18:40:38 ,34989,22526,15444,29855,1,password
1556329239,26-Apr-19, 18:40:39 ,20092,8488,57276,54923,1,password
1556329241,26-Apr-19, 18:40:41 ,20092,8488,57276,54923,1,password
1556329242,26-Apr-19, 18:40:42 ,20092,8488,57276,54923,1,password
1556329242,26-Apr-19, 18:40:42 ,18223,45640,55440,9322,1,password
1556329244,26-Apr-19, 18:40:44 ,18223,45640,55440,9322,1,password
1556329245,26-Apr-19, 18:40:45 ,18223,45640,55440,9322,1,password
1556329250,26-Apr-19, 18:40:50 ,52706,33894,21433,253,1,password
1556329251,26-Apr-19, 18:40:51 ,52706,33894,21433,253,1,password
1556329254,26-Apr-19, 18:40:54 ,29402,47287,32088,20492,1,password
1556329257,26-Apr-19, 18:40:57 ,33769,40120,55657,16093,1,password
1556329257,26-Apr-19, 18:40:57 ,33769,40120,55657,16093,1,password
1556329259,26-Apr-19, 18:40:59 ,9474,43605,33001,36799,1,password
1556329260,26-Apr-19, 18:41:00 ,9474,43605,33001,36799,1,password
1556329262,26-Apr-19, 18:41:02 ,9474,43605,33001,36799,1,password
1556329262,26-Apr-19, 18:41:02 ,60492,12302,60953,56470,1,password
1556329263,26-Apr-19, 18:41:03 ,60492,12302,60953,56470,1,password
1556329265,26-Apr-19, 18:41:05 ,60492,12302,60953,56470,1,password
1556329266,26-Apr-19, 18:41:06 ,14988,36036,58494,41920,1,password
1556329268,26-Apr-19, 18:41:08 ,14988,36036,58494,41920,1,password
1556329269,26-Apr-19, 18:41:09 ,12815,42326,31008,46596,1,password
